instance_id,deck_id,platform,mode,version,effective_date,card_name,card_variant,card_type,suit,color,rank,quantity,card_key,equip_slot,distance_modifier,source,source_type,verification_status,verified_date,notes
sgs-mobile-20260725-151,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,兵粮寸断,无,锦囊牌,♠,黑,10,1,sgs_delayed_bingliang,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-152,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,顺手牵羊,无,锦囊牌,♠,黑,J,1,sgs_trick_shunshouqianyang,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-153,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,无懈可击,无,锦囊牌,♠,黑,J,1,sgs_trick_wuxiekeji,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-154,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,铁索连环,无,锦囊牌,♠,黑,J,1,sgs_trick_tiesuolianhuan,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-155,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,过河拆桥,无,锦囊牌,♠,黑,Q,1,sgs_trick_guohechaiqiao,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证；卡面正式文本已由用户提供并确认（IN_GAME_CARD_TEXT_CONFIRMED，2026-08-09，移动版军争卡组/卡牌说明截图）
sgs-mobile-20260725-156,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,丈八蛇矛,无,装备牌,♠,黑,Q,1,sgs_weapon_zhangbashemao,weapon,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-157,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,铁索连环,无,锦囊牌,♠,黑,Q,1,sgs_trick_tiesuolianhuan,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-158,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,南蛮入侵,无,锦囊牌,♠,黑,K,1,sgs_trick_nanmanruqin,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-159,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,大宛,无,装备牌,♠,黑,K,1,sgs_mount_offensive,attack_horse,-1,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
sgs-mobile-20260725-160,sgs_mobile_non_special_20260725_unofficial,三国杀移动版,常规军争身份模式；排位2v2；斗地主；八人军争限时变体,2026-07-25时的版本,2026-07-25,无懈可击,无,锦囊牌,♠,黑,K,1,sgs_trick_wuxiekeji,,,初始来源为非官方网络UP主转录；后经用户与实际卡牌逐张核对,unofficial_transcription_then_user_verified,user_verified_against_actual_cards,2026-07-27,用户原始明细；颜色由花色推导；类别按牌名结构化；未进行官方核验；核验状态不代表官方逐牌认证
